"143;1"
"158;1"
"179;1"
"357;1"
"384;1"
"403;1"
"878;1"
"1929;1"
"953;1"
"1518;2"
"1481;2"
"737;2"
"1604;2"
"1555;2"
"841;2"
"1868;2"
"1643;2"
"1732;2"
"1830;3"
"1793;3"
"1905;3"
"1966;3"
"1177;3"
"1214;3"
"1325;3"
"1362;3"
"1695;3"
